length,real_depth,real_avg_depth,real_arity,real_entropy,real_dl,real_ic,real_wic,real_pic,real_lca,random_depth,random_avg_depth,random_arity,random_entropy,random_dl,random_ic,random_wic,random_pic,random_lca
13,8,4.615384615384615,2,1.0928305535284886,1.5,0.16666666666666666,0.25,4.141025641025641,1.705128205128205,6.75,4.134615384615384,2.8,1.1232624096441222,4.4375,2.225,3.3874999999999993,4.23974358974359,1.4512820512820512
58,12,6.241379310344827,4,1.2998698417452408,3.5964912280701755,0.9649122807017544,1.7894736842105263,13.059286146400485,1.7991530550514216,16.35,9.131896551724138,3.85,1.2445256941172365,19.98947368421053,11.785087719298248,18.025438596491234,13.69984875983061,3.980399274047186
45,11,5.933333333333334,5,1.349970610645127,3.3636363636363638,0.9545454545454546,1.6818181818181819,12.447474747474747,1.8282828282828283,13.65,7.367777777777779,4.0,1.2612368656502622,14.984090909090913,8.66818181818182,13.648863636363634,11.823535353535355,2.8056565656565655
17,8,4.411764705882353,2,1.0950778621205006,2.625,0.9375,1.3125,4.823529411764706,1.3676470588235294,8.15,4.7852941176470605,2.75,1.1199039097616883,5.80625,2.840625,4.35,5.439705882352943,1.7525735294117646
37,13,6.864864864864865,3,1.2322290384575816,3.5,1.5277777777777777,2.0555555555555554,9.244744744744745,2.8168168168168166,13.75,7.643243243243243,3.4,1.2172682740324046,12.425,7.302777777777779,10.916666666666664,10.159984984984986,3.2750750750750752
16,7,4.5,2,1.094780226007948,2.7333333333333334,0.9333333333333333,1.3333333333333333,4.916666666666667,1.3916666666666666,8.55,4.940625,2.75,1.1332641353894493,5.5166666666666675,2.7366666666666664,3.9666666666666672,5.194166666666666,1.89375
71,13,8.084507042253522,3,1.2103790428163128,4.114285714285714,1.7,2.5428571428571427,13.29175050301811,3.3118712273641853,18.1,10.128873239436619,4.15,1.266856494029493,23.308571428571433,14.927142857142858,22.07571428571429,15.495613682092557,4.595613682092556
13,7,4.0,2,0.9251290835720822,1.5833333333333333,0.3333333333333333,0.4166666666666667,4.269230769230769,0.8205128205128205,7.75,4.515384615384614,2.75,1.0836676859107939,4.779166666666667,2.1916666666666664,3.225,4.260897435897435,1.726923076923077
35,11,5.3428571428571425,4,1.2775015419207283,3.2058823529411766,1.1470588235294117,1.588235294117647,9.539495798319328,1.4789915966386555,14.45,8.017142857142856,3.25,1.1986793671800087,12.183823529411764,7.011764705882354,10.516176470588235,9.638319327731095,3.725042016806723
38,11,6.447368421052632,3,1.2320665200322918,3.7027027027027026,1.4054054054054055,2.2432432432432434,9.264580369843527,2.40398293029872,12.65,7.021052631578948,3.5,1.2317087867694905,12.963513513513513,7.610810810810811,11.104054054054053,10.322901849217638,2.729587482219061
19,12,6.2105263157894735,2,1.0795295733255186,2.2777777777777777,0.7777777777777778,1.0,5.807017543859649,2.690058479532164,9.1,5.376315789473683,3.15,1.195670152405065,6.655555555555554,3.319444444444444,5.402777777777778,6.035087719298245,2.224561403508772
14,7,4.071428571428571,3,1.2396593920543855,2.4615384615384617,0.6923076923076923,1.0,4.648351648351649,1.2637362637362637,7.25,4.253571428571428,3.1,1.1746066108763915,5.065384615384616,2.2461538461538457,3.1923076923076925,4.689010989010989,1.4895604395604394
12,6,3.5833333333333335,3,1.198849312913621,2.3636363636363638,0.5454545454545454,0.9090909090909091,4.151515151515151,1.0606060606060606,7.05,4.104166666666666,2.65,1.1052622180313847,4.213636363636364,2.4363636363636365,2.786363636363636,3.943181818181819,1.378030303030303
8,5,2.75,3,0.9743147528693494,1.4285714285714286,0.14285714285714285,0.14285714285714285,2.7142857142857144,0.39285714285714285,5.6,3.4125,2.3,1.052084989817495,3.1428571428571423,1.1857142857142857,1.4642857142857142,2.4821428571428568,1.1249999999999998
13,7,3.8461538461538463,3,1.2202821662722372,2.5,0.8333333333333334,1.0,4.051282051282051,1.1153846153846154,6.5,3.9307692307692306,2.7,1.1112805845455251,4.679166666666665,2.0916666666666663,3.091666666666667,4.398076923076923,1.221153846153846
42,14,7.0,4,1.2664066356644181,2.902439024390244,1.0,1.3902439024390243,10.478513356562138,2.684088269454123,14.6,7.8511904761904745,3.5,1.2295449755341696,14.04878048780488,8.364634146341462,12.639024390243902,11.244076655052265,3.283681765389082
23,8,3.9565217391304346,4,1.2143130643167008,2.909090909090909,0.9090909090909091,1.2272727272727273,7.1936758893280635,0.8972332015810277,10.2,5.5804347826086955,3.3,1.1875421672326316,7.813636363636364,4.1840909090909095,6.3931818181818185,7.119565217391305,2.1438735177865613
21,9,4.619047619047619,3,1.2312594155073568,3.05,0.9,1.35,6.447619047619048,1.3904761904761904,9.8,5.564285714285714,3.15,1.1562720816202563,6.925,3.8075,6.0150000000000015,6.611666666666666,2.1776190476190473
17,6,3.9411764705882355,3,1.2530462261125415,2.75,0.75,1.1875,5.404411764705882,1.0220588235294117,8.2,4.685294117647059,3.0,1.1414928920612117,5.9625,2.965625,4.784375,5.434926470588235,1.6419117647058823
23,9,4.608695652173913,3,1.1262403218820638,3.3636363636363638,1.6363636363636365,1.8636363636363635,6.292490118577075,1.2134387351778657,10.0,5.867391304347825,3.15,1.1995971003531478,7.961363636363636,4.21590909090909,6.2295454545454545,6.986758893280633,2.4729249011857712
8,5,2.875,3,1.2130075659799042,2.2857142857142856,0.42857142857142855,0.5714285714285714,2.8214285714285716,0.6071428571428571,5.05,3.14375,2.55,1.0396058083221233,3.1214285714285714,1.05,1.6214285714285714,2.666071428571429,0.8839285714285712
9,5,3.111111111111111,3,1.1490596969706202,2.5,0.375,0.625,3.2777777777777777,0.7777777777777778,5.35,3.327777777777777,2.4,1.0576649218942804,3.4,1.2125,2.00625,2.9916666666666663,0.9625
22,8,4.363636363636363,3,1.1384415383863398,3.142857142857143,1.0952380952380953,1.4761904761904763,6.359307359307359,1.1082251082251082,10.95,5.852272727272727,3.05,1.1710696781781738,7.892857142857143,4.376190476190476,5.835714285714285,6.804978354978355,2.3032467532467527
21,7,4.0,3,1.194355901968133,3.2,0.75,1.45,6.685714285714286,1.0571428571428572,8.95,5.25,3.0,1.1820187629529884,7.515000000000001,3.6875,5.76,6.36,1.9697619047619046
