length,real_depth,real_avg_depth,real_arity,real_entropy,real_dl,real_ic,real_wic,real_pic,real_lca,random_depth,random_avg_depth,random_arity,random_entropy,random_dl,random_ic,random_wic,random_pic,random_lca
29,13,5.689655172413793,6,1.194294915717978,2.5357142857142856,0.8214285714285714,1.0357142857142858,10.60344827586207,1.3891625615763548,11.05,6.3,3.25,1.1960077518147059,10.226785714285715,5.548214285714286,8.373214285714287,8.43399014778325,2.551600985221675
59,14,5.52542372881356,7,1.2735113174755581,3.4655172413793105,1.3103448275862069,1.8103448275862069,15.30333138515488,0.7025131502045587,18.1,9.883898305084745,3.75,1.2579609994953918,20.450000000000003,11.466379310344829,17.616379310344826,14.16209818819404,4.612594973699592
89,13,6.797752808988764,5,1.3544533695809258,3.3181818181818183,0.9659090909090909,1.7159090909090908,18.114657814096017,1.18488253319714,21.0,11.177528089887641,4.05,1.258405903734605,29.548863636363638,18.11363636363636,28.098295454545458,17.821105720122574,5.0134320735444335
20,7,3.6,5,1.1673871969099059,2.6315789473684212,0.9473684210526315,1.1578947368421053,6.836842105263158,0.4631578947368421,9.0,5.1225000000000005,3.25,1.1762577806049987,6.700000000000001,3.7078947368421056,5.347368421052633,6.4655263157894725,1.855526315789474
13,5,3.1538461538461537,3,1.2309316230479221,3.25,0.9166666666666666,1.25,4.4743589743589745,0.47435897435897434,7.3,4.334615384615384,2.8,1.1048575601946908,4.5791666666666675,2.041666666666667,3.1083333333333334,4.309615384615385,1.5698717948717946
12,5,2.9166666666666665,3,1.198849312913621,2.727272727272727,0.8181818181818182,1.1818181818181819,4.606060606060606,0.3787878787878788,6.55,3.7833333333333328,2.95,1.0985928412063382,3.9681818181818187,1.859090909090909,2.740909090909091,4.084090909090909,1.1234848484848485
33,15,7.454545454545454,5,1.2564212260473566,2.625,0.53125,0.90625,11.482954545454545,3.465909090909091,12.4,7.213636363636363,3.3,1.2223829191399662,11.2890625,6.528125,9.5328125,8.961647727272725,3.3659090909090907
23,10,6.130434782608695,5,1.2855724512878137,4.2727272727272725,1.3636363636363635,2.5,8.102766798418973,2.9683794466403164,9.8,5.732608695652174,3.45,1.1918962787268572,8.097727272727273,4.3113636363636365,6.268181818181818,6.9083003952569175,2.358102766798419
19,8,4.157894736842105,3,1.1630900731479805,2.2222222222222223,0.4444444444444444,0.7777777777777778,6.690058479532164,1.1228070175438596,8.7,5.005263157894737,3.05,1.1902338727818935,6.8805555555555555,3.616666666666667,4.855555555555555,5.976900584795322,1.8257309941520472
17,8,4.352941176470588,3,1.200684562341244,2.5,0.5,0.875,6.279411764705882,1.4926470588235294,8.65,4.935294117647058,2.85,1.123789244994026,5.878125,3.35625,4.45625,5.481617647058823,1.8470588235294119
69,19,8.217391304347826,4,1.2764466448741751,2.8529411764705883,0.8823529411764706,1.3088235294117647,18.10997442455243,2.505541346973572,18.55,10.518840579710147,3.8,1.2716772181377023,23.45808823529412,13.330882352941174,21.524264705882352,15.72052429667519,4.942838874680307
30,10,5.2,3,1.2077414983211279,2.4827586206896552,0.7586206896551724,1.0689655172413792,9.8,1.2459770114942528,11.6,6.573333333333333,3.35,1.212387673978645,10.494827586206897,5.5293103448275875,8.827586206896552,8.708045977011494,2.6751724137931037
29,9,4.275862068965517,5,1.3354249580194202,2.6785714285714284,0.6071428571428571,0.9642857142857143,10.44088669950739,0.7733990147783252,11.5,6.377586206896551,3.4,1.2200607322353982,9.637500000000001,5.248214285714285,8.383928571428573,8.387561576354681,2.626724137931034
18,6,3.1666666666666665,5,1.1945063128187032,4.0588235294117645,1.411764705882353,1.8235294117647058,7.006535947712418,0.38562091503267976,8.4,4.9861111111111125,3.15,1.17358595795426,6.094117647058823,3.1823529411764704,5.076470588235294,5.784967320261438,1.9055555555555557
10,5,2.8,3,1.0296530140645737,2.2222222222222223,0.3333333333333333,0.5555555555555556,3.8,0.4444444444444444,6.15,3.7600000000000007,2.65,1.1262459927096375,3.7611111111111106,1.3388888888888888,2.0277777777777777,3.358888888888889,1.3033333333333332
13,5,3.1538461538461537,3,1.2309316230479224,2.3333333333333335,0.5833333333333334,0.8333333333333334,4.756410256410256,0.46153846153846156,6.85,4.030769230769231,2.75,1.1426294368149281,4.754166666666666,1.9,3.1625000000000005,4.299358974358975,1.2852564102564101
28,7,3.7857142857142856,5,1.2735941331876153,2.925925925925926,0.9629629629629629,1.3333333333333333,8.822751322751323,0.455026455026455,11.55,6.321428571428571,3.4,1.2256293767912179,9.346296296296295,5.616666666666665,8.337037037037037,8.420105820105821,2.537301587301587
